property_name,bhk,sale_price,rent_price,area_sqft,price_per_sqft,micro_market,city,source,listing_url,gross_rental_yield,source_count,affordability_index
Paranjape Habitat,3 BHK,18694426,66016,1554,11540,Kharadi,Pune,99acres,https://www.99acres.com/property/3070389,4.24,1,102.36
Pharande Paradise,2 BHK,8531045,27280,803,10851,Kharadi,Pune,Housing.com,https://housing.com/buy/6183745,3.84,3,96.25
Pharande Paradise,2 BHK,8531045,27280,803,10851,Kharadi,Pune,NoBroker,https://www.nobroker.in/property/7523600,3.84,3,96.25
Pharande Paradise,2 BHK,8531045,27280,803,10851,Kharadi,Pune,99acres,https://www.99acres.com/property/4524850,3.84,3,96.25
VTP Heights,3 BHK,19488602,66939,1555,11953,Kharadi,Pune,NoBroker,https://www.nobroker.in/property/6532061,4.12,1,106.02
Nyati Grandeur,1 BHK,6282828,17643,541,11976,Kharadi,Pune,Housing.com,https://housing.com/buy/8165009,3.37,1,106.23
Kolte Patil Grandeur,2 BHK,14014116,39661,1132,12045,Kharadi,Pune,99acres,https://www.99acres.com/property/2324339,3.4,2,106.84
Kolte Patil Grandeur,2 BHK,14014116,39661,1132,12045,Kharadi,Pune,Housing.com,https://housing.com/buy/3424947,3.4,2,106.84
Kohinoor Habitat,3 BHK,17408824,61175,1807,9773,Kharadi,Pune,MagicBricks,https://www.magicbricks.com/property/1028621,4.22,1,86.69
Rohan Haven,4 BHK,38358561,103148,3377,11280,Kharadi,Pune,NoBroker,https://www.nobroker.in/property/8277264,3.23,2,100.05
Rohan Haven,4 BHK,38358561,103148,3377,11280,Kharadi,Pune,Housing.com,https://housing.com/buy/6389867,3.23,2,100.05
Kumar Pinnacle,4 BHK,36563461,80843,2460,14403,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/5050655,2.65,1,127.75
Rohan Meadows,3 BHK,15077032,49627,1114,13656,Viman Nagar,Pune,99acres,https://www.99acres.com/property/6574270,3.95,1,121.13
Shapoorji Sapphire,2 BHK,16095318,45217,1164,13188,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/409750,3.37,1,116.98
Majestique Premia,3 BHK,20291276,74483,1536,13773,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/6590492,4.4,1,122.17
Rohan Phase 3,1 BHK,8191145,26827,650,13032,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/4004019,3.93,1,115.59
Godrej Lakeside,2 BHK,11415100,34973,897,13276,Viman Nagar,Pune,Housing.com,https://housing.com/buy/5602120,3.68,1,117.76
Rohan Enclave,2 BHK,14192064,47773,1096,13295,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/7475389,4.04,1,117.93
Marvel Serenity,2 BHK,14351533,47877,942,14729,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/462038,4.0,1,130.65
Rohan City,3 BHK,18053947,60304,1341,13321,Viman Nagar,Pune,99acres,https://www.99acres.com/property/308508,4.01,3,118.16
Rohan City,3 BHK,18053947,60304,1341,13321,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/4480522,4.01,3,118.16
Rohan City,3 BHK,18053947,60304,1341,13321,Viman Nagar,Pune,Housing.com,https://housing.com/buy/8385366,4.01,3,118.16
Kohinoor Heights,4 BHK,47370506,105776,3410,13487,Viman Nagar,Pune,Housing.com,https://housing.com/buy/6136871,2.68,1,119.63
Lodha Grandeur,1 BHK,8632449,21329,558,14935,Viman Nagar,Pune,99acres,https://www.99acres.com/property/4678111,2.96,2,132.47
Lodha Grandeur,1 BHK,8632449,21329,558,14935,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/9978002,2.96,2,132.47
Godrej Vista,2 BHK,9427404,21043,705,13445,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/6547742,2.68,1,119.26
Panchshil Megapolis,3 BHK,17521399,49137,1235,14136,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/1474219,3.37,3,125.39
Panchshil Megapolis,3 BHK,17521399,49137,1235,14136,Viman Nagar,Pune,99acres,https://www.99acres.com/property/2599792,3.37,3,125.39
Panchshil Megapolis,3 BHK,17521399,49137,1235,14136,Viman Nagar,Pune,Housing.com,https://housing.com/buy/8139779,3.37,3,125.39
Pharande Sapphire,1 BHK,7182935,24233,547,13795,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/3275247,4.05,1,122.36
Lodha Haven,3 BHK,19120243,63987,1332,14406,Viman Nagar,Pune,99acres,https://www.99acres.com/property/3287705,4.02,1,127.78
Godrej Lakeside,2 BHK,8813807,30220,666,13579,Viman Nagar,Pune,Housing.com,https://housing.com/buy/9323865,4.11,1,120.45
Shapoorji Grandeur,1 BHK,6101059,22183,427,14228,Viman Nagar,Pune,Housing.com,https://housing.com/buy/7014917,4.36,1,126.2
Kumar Luxuria,3 BHK,23006578,57690,1691,14008,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/4617097,3.01,1,124.25
Rohan Heights,2 BHK,15384387,42557,1053,14237,Viman Nagar,Pune,99acres,https://www.99acres.com/property/1737748,3.32,1,126.28
Pharande Emerald,4 BHK,25884873,65441,2043,12653,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/3878352,3.03,1,112.23
Marvel Grandeur,2 BHK,9512297,27244,720,13333,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/5033660,3.44,1,118.26
Marvel Regent,2 BHK,13629783,32794,1072,12606,Viman Nagar,Pune,99acres,https://www.99acres.com/property/8735549,2.89,1,111.81
Kohinoor Gardens,4 BHK,41146925,140008,3092,13639,Viman Nagar,Pune,Housing.com,https://housing.com/buy/8482440,4.08,1,120.98
Shapoorji Pinnacle,2 BHK,9900034,36899,809,12806,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/2065826,4.47,1,113.59
Shapoorji Premia,2 BHK,11453592,33281,928,12728,Viman Nagar,Pune,Housing.com,https://housing.com/buy/3186700,3.49,1,112.9
Majestique Lakeside,4 BHK,47153598,164290,3382,13343,Viman Nagar,Pune,99acres,https://www.99acres.com/property/2231915,4.18,1,118.35
Pristine Panorama,1 BHK,8131104,28173,611,13266,Viman Nagar,Pune,99acres,https://www.99acres.com/property/9624962,4.16,1,117.67
Kohinoor Habitat,1 BHK,6985022,20875,532,12831,Viman Nagar,Pune,99acres,https://www.99acres.com/property/4740598,3.59,1,113.81
VTP Sapphire,2 BHK,13209452,41448,1134,12189,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/2503525,3.77,1,108.12
Majestique Boulevard,3 BHK,17051970,50847,1362,12634,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/7286064,3.58,1,112.06
Pharande Bliss,3 BHK,16752492,43984,1208,13259,Viman Nagar,Pune,Housing.com,https://housing.com/buy/8653527,3.15,1,117.61
Pharande Phase 3,1 BHK,6696087,19420,484,14068,Viman Nagar,Pune,Housing.com,https://housing.com/buy/9467344,3.48,1,124.78
Pharande Phase 3,2 BHK,14537417,40558,1079,13910,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/7854165,3.35,1,123.38
VTP Phase 1,3 BHK,14692620,54573,1085,14115,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/1370004,4.46,1,125.2
Marvel Megapolis,3 BHK,26546048,67837,1885,13646,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/8803161,3.07,1,121.04
Pharande Premia,3 BHK,19562163,70971,1419,13638,Viman Nagar,Pune,99acres,https://www.99acres.com/property/2864728,4.35,1,120.97
Nyati Palava,3 BHK,15286115,32793,1091,13844,Viman Nagar,Pune,99acres,https://www.99acres.com/property/6985468,2.57,1,122.8
Kolte Patil Gardens,1 BHK,5987456,19690,449,12938,Viman Nagar,Pune,Housing.com,https://housing.com/buy/3640766,3.95,1,114.76
Kumar Panorama,2 BHK,14851269,55437,1123,13324,Viman Nagar,Pune,Housing.com,https://housing.com/buy/8114977,4.48,1,118.18
Rohan Pinnacle,2 BHK,16811248,39351,1153,13902,Viman Nagar,Pune,99acres,https://www.99acres.com/property/9904818,2.81,1,123.31
Kohinoor Enclave,3 BHK,22042142,59669,1726,13183,Viman Nagar,Pune,99acres,https://www.99acres.com/property/7234963,3.25,1,116.93
Panchshil Exotica,3 BHK,19118605,45042,1400,13299,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/5230998,2.83,1,117.96
Nyati Panorama,1 BHK,6156912,13407,446,13305,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/5355321,2.61,1,118.01
Kumar Megapolis,3 BHK,24017230,88796,1918,12508,Viman Nagar,Pune,99acres,https://www.99acres.com/property/9788107,4.44,1,110.95
Paranjape Riviera,3 BHK,28134240,100716,1983,14181,Viman Nagar,Pune,99acres,https://www.99acres.com/property/7896798,4.3,1,125.78
Marvel Palava,2 BHK,12883652,31609,849,15044,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/7339690,2.94,1,133.44
Rohan Phase 1,1 BHK,8122109,18197,544,14275,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/1184111,2.69,1,126.62
VTP Gardens,2 BHK,14376264,33232,1002,14357,Viman Nagar,Pune,99acres,https://www.99acres.com/property/1473760,2.77,1,127.35
Panchshil Nest,3 BHK,13214486,43693,1039,12371,Viman Nagar,Pune,Housing.com,https://housing.com/buy/5205912,3.97,2,109.73
Panchshil Nest,3 BHK,13214486,43693,1039,12371,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/6984606,3.97,2,109.73
Nyati Megapolis,1 BHK,5975290,21706,432,13835,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/9825726,4.36,1,122.72
Kolte Patil Serenity,3 BHK,20969009,56291,1607,12649,Viman Nagar,Pune,Housing.com,https://housing.com/buy/4236096,3.22,2,112.2
Kolte Patil Serenity,3 BHK,20969009,56291,1607,12649,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/8489996,3.22,2,112.2
Kolte Patil Riviera,4 BHK,24643429,89078,1807,13441,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/3033353,4.34,1,119.22
Paranjape Sapphire,3 BHK,15401499,34455,1143,12833,Viman Nagar,Pune,Housing.com,https://housing.com/buy/2654098,2.68,1,113.83
Shapoorji Premia,2 BHK,11009199,33583,776,13881,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/8260365,3.66,1,123.12
Paranjape Enclave,3 BHK,17775189,42006,1166,14640,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/3437926,2.84,1,129.86
Lodha Exotica,3 BHK,22258509,72010,1701,13203,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/1177457,3.88,1,117.11
Marvel Vista,2 BHK,10068863,35739,707,13881,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/8814052,4.26,1,123.12
Shapoorji Greens,2 BHK,13859188,46731,984,13716,Viman Nagar,Pune,99acres,https://www.99acres.com/property/336055,4.05,1,121.66
Kohinoor Crown,4 BHK,47219214,160145,3316,13578,Viman Nagar,Pune,Housing.com,https://housing.com/buy/8440068,4.07,1,120.44
Shapoorji Bliss,3 BHK,16422236,51778,1110,15175,Viman Nagar,Pune,99acres,https://www.99acres.com/property/4473154,3.78,1,134.6
Panchshil Phase 1,2 BHK,10731341,23070,836,13432,Viman Nagar,Pune,Housing.com,https://housing.com/buy/310024,2.58,1,119.14
Panchshil Luxuria,1 BHK,5398001,16359,413,12512,Viman Nagar,Pune,99acres,https://www.99acres.com/property/5261099,3.64,1,110.98
Kumar Crown,3 BHK,15949347,37284,1112,14893,Viman Nagar,Pune,Housing.com,https://housing.com/buy/6224708,2.81,2,132.1
Kumar Crown,3 BHK,15949347,37284,1112,14893,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/5479099,2.81,2,132.1
Pharande Boulevard,3 BHK,15265337,50601,1217,12757,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/6894113,3.98,1,113.15
Paranjape Sapphire,3 BHK,17025242,57207,1249,13767,Viman Nagar,Pune,99acres,https://www.99acres.com/property/9370191,4.03,1,122.11
Marvel Premia,2 BHK,11487634,25573,804,14108,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/9967972,2.67,1,125.14
Kolte Patil Lakeside,2 BHK,10611600,23406,792,13412,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/3725097,2.65,1,118.96
Panchshil Lakeside,2 BHK,10913128,31386,879,12392,Viman Nagar,Pune,Housing.com,https://housing.com/buy/4169218,3.45,1,109.92
Paranjape Habitat,3 BHK,13893843,48997,1047,13407,Viman Nagar,Pune,99acres,https://www.99acres.com/property/2731551,4.23,1,118.92
Majestique Luxuria,3 BHK,26397031,76069,1801,14700,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/4590475,3.46,2,130.39
Majestique Luxuria,3 BHK,26397031,76069,1801,14700,Viman Nagar,Pune,99acres,https://www.99acres.com/property/524030,3.46,2,130.39
Godrej Phase 3,1 BHK,6503118,17214,471,13608,Viman Nagar,Pune,Housing.com,https://housing.com/buy/9224398,3.18,2,120.7
Godrej Phase 3,1 BHK,6503118,17214,471,13608,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/7098289,3.18,2,120.7
Nyati Greens,2 BHK,12623136,28762,874,14399,Viman Nagar,Pune,99acres,https://www.99acres.com/property/1704526,2.73,3,127.72
Nyati Greens,2 BHK,12623136,28762,874,14399,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/3783260,2.73,3,127.72
Nyati Greens,2 BHK,12623136,28762,874,14399,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/1322288,2.73,3,127.72
Paranjape Springs,3 BHK,17186390,43915,1221,13702,Viman Nagar,Pune,Housing.com,https://housing.com/buy/4688595,3.07,1,121.54
Lodha Nest,2 BHK,9591354,27609,698,14386,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/4985154,3.45,1,127.6
Pharande Luxuria,2 BHK,14266034,32676,1130,12913,Viman Nagar,Pune,99acres,https://www.99acres.com/property/6104528,2.75,1,114.54
Nyati Towers,2 BHK,16622324,51374,1105,14900,Viman Nagar,Pune,99acres,https://www.99acres.com/property/3818027,3.71,2,132.16
Nyati Towers,2 BHK,16622324,51374,1105,14900,Viman Nagar,Pune,Housing.com,https://housing.com/buy/4891774,3.71,2,132.16
Rohan Palava,2 BHK,8486273,22213,672,13099,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/8013181,3.14,1,116.19
Godrej Serenity,1 BHK,5667117,19584,425,13638,Viman Nagar,Pune,Housing.com,https://housing.com/buy/1171168,4.15,1,120.97
Kohinoor Crown,4 BHK,50003738,143369,3399,14091,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/1960275,3.44,1,124.99
Panchshil Enclave,4 BHK,44433957,110859,3186,13630,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/4275336,2.99,1,120.9
Kohinoor Serenity,2 BHK,9666584,23189,704,13703,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/7078328,2.88,1,121.55
Majestique Riviera,2 BHK,16450038,56613,1119,14289,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/7733106,4.13,1,126.74
Godrej Exotica,2 BHK,14577381,42647,1086,13480,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/7408365,3.51,1,119.57
Godrej Vista,4 BHK,28559740,99951,2284,13147,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/4135731,4.2,1,116.61
Pharande Megapolis,3 BHK,15046889,53115,1080,14509,Viman Nagar,Pune,Housing.com,https://housing.com/buy/5989662,4.24,2,128.69
Pharande Megapolis,3 BHK,15046889,53115,1080,14509,Viman Nagar,Pune,99acres,https://www.99acres.com/property/9490728,4.24,2,128.69
Pristine Greens,2 BHK,8366817,24153,672,12096,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/9972409,3.46,1,107.29
Paranjape Bliss,3 BHK,25578008,74415,1789,13684,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/9002824,3.49,2,121.38
Paranjape Bliss,3 BHK,25578008,74415,1789,13684,Viman Nagar,Pune,Housing.com,https://housing.com/buy/8282826,3.49,2,121.38
Rohan Enclave,2 BHK,12882325,46960,917,14284,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/3277008,4.37,3,126.7
Rohan Enclave,2 BHK,12882325,46960,917,14284,Viman Nagar,Pune,Housing.com,https://housing.com/buy/4517484,4.37,3,126.7
Rohan Enclave,2 BHK,12882325,46960,917,14284,Viman Nagar,Pune,99acres,https://www.99acres.com/property/9806377,4.37,3,126.7
Marvel Luxuria,3 BHK,18446788,44941,1392,13367,Viman Nagar,Pune,Housing.com,https://housing.com/buy/1681511,2.92,2,118.56
Marvel Luxuria,3 BHK,18446788,44941,1392,13367,Viman Nagar,Pune,99acres,https://www.99acres.com/property/7485636,2.92,2,118.56
Lodha Towers,2 BHK,13008825,43918,957,13557,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/8527758,4.05,1,120.25
Rohan Serenity,2 BHK,11484793,34320,767,14340,Viman Nagar,Pune,Housing.com,https://housing.com/buy/9917772,3.59,1,127.2
Panchshil Premia,2 BHK,14344269,33352,979,14350,Viman Nagar,Pune,99acres,https://www.99acres.com/property/7567064,2.79,1,127.28
Pristine Greens,3 BHK,21743601,72266,1732,12920,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/5505321,3.99,1,114.6
Kohinoor Exotica,2 BHK,10472498,33094,812,12549,Viman Nagar,Pune,Housing.com,https://housing.com/buy/959897,3.79,1,111.31
Rohan Panorama,3 BHK,16406242,35076,1202,13011,Viman Nagar,Pune,Housing.com,https://housing.com/buy/2018871,2.57,2,115.41
Rohan Panorama,3 BHK,16406242,35076,1202,13011,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/6769725,2.57,2,115.41
Kumar Haven,1 BHK,5808984,12543,415,14063,Viman Nagar,Pune,99acres,https://www.99acres.com/property/2716303,2.59,1,124.74
Lodha Bliss,2 BHK,10068388,30875,706,13769,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/1156062,3.68,1,122.13
Kohinoor Palava,3 BHK,28459581,95090,1989,13976,Viman Nagar,Pune,99acres,https://www.99acres.com/property/9063144,4.01,2,123.97
Kohinoor Palava,3 BHK,28459581,95090,1989,13976,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/8003075,4.01,2,123.97
Majestique Haven,1 BHK,7655037,26536,581,13523,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/6605184,4.16,2,119.95
Majestique Haven,1 BHK,7655037,26536,581,13523,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/2999904,4.16,2,119.95
Majestique Megapolis,2 BHK,15022699,34738,1128,13068,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/3118575,2.77,1,115.91
Kohinoor Premia,2 BHK,9633600,32754,665,14704,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/6915945,4.08,1,130.42
Marvel Lakeside,2 BHK,14829026,49240,1028,14109,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/8283042,3.98,1,125.15
Godrej Nest,2 BHK,16970673,48377,1155,14518,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/6674076,3.42,3,128.77
Godrej Nest,2 BHK,16970673,48377,1155,14518,Viman Nagar,Pune,99acres,https://www.99acres.com/property/9728864,3.42,3,128.77
Godrej Nest,2 BHK,16970673,48377,1155,14518,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/2194079,3.42,3,128.77
VTP Greens,2 BHK,16485853,56339,1078,14655,Viman Nagar,Pune,Housing.com,https://housing.com/buy/4662195,4.1,3,129.99
VTP Greens,2 BHK,16485853,56339,1078,14655,Viman Nagar,Pune,99acres,https://www.99acres.com/property/4599318,4.1,3,129.99
VTP Greens,2 BHK,16485853,56339,1078,14655,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/1632460,4.1,3,129.99
Nyati Serenity,2 BHK,9669616,30455,774,12317,Viman Nagar,Pune,99acres,https://www.99acres.com/property/1362107,3.78,1,109.25
Kumar Vista,1 BHK,5926934,14982,433,13643,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/2774601,3.03,1,121.01
Paranjape Towers,3 BHK,21650984,57932,1659,13710,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/907966,3.21,1,121.61
Kolte Patil Towers,2 BHK,14434097,35993,1026,13712,Viman Nagar,Pune,Housing.com,https://housing.com/buy/466533,2.99,1,121.62
Kumar Crown,2 BHK,13950966,41412,1005,13744,Viman Nagar,Pune,99acres,https://www.99acres.com/property/9695067,3.56,1,121.91
Panchshil Phase 3,3 BHK,17953983,48606,1194,14976,Viman Nagar,Pune,Housing.com,https://housing.com/buy/1944312,3.25,2,132.84
Panchshil Phase 3,3 BHK,17953983,48606,1194,14976,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/1884608,3.25,2,132.84
VTP Phase 1,3 BHK,15495805,36531,1112,13801,Viman Nagar,Pune,Housing.com,https://housing.com/buy/9486214,2.83,1,122.41
Kumar Exotica,2 BHK,12969589,40607,971,13766,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/5500958,3.76,1,122.1
Pharande City,2 BHK,9464894,22857,748,12862,Viman Nagar,Pune,99acres,https://www.99acres.com/property/1751511,2.9,1,114.09
Kumar Grandeur,1 BHK,8099004,22271,619,13110,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/3909578,3.3,1,116.29
Kolte Patil Heights,2 BHK,8268962,24523,693,12380,Viman Nagar,Pune,Housing.com,https://housing.com/buy/291645,3.56,2,109.81
Kolte Patil Heights,2 BHK,8268962,24523,693,12380,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/6847024,3.56,2,109.81
Lodha Regent,2 BHK,15770131,46466,1184,13353,Viman Nagar,Pune,MagicBricks,https://www.magicbricks.com/property/3463365,3.54,1,118.44
Kumar Vista,2 BHK,11908848,38085,843,13963,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/9087666,3.84,1,123.85
Marvel Gardens,2 BHK,15655027,38248,1135,13612,Viman Nagar,Pune,99acres,https://www.99acres.com/property/779237,2.93,1,120.74
Kohinoor Greens,2 BHK,14680454,32070,1134,13589,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/7859516,2.62,1,120.53
Nyati Grandeur,2 BHK,13193496,44751,1003,13415,Viman Nagar,Pune,Housing.com,https://housing.com/buy/3669054,4.07,1,118.99
Rohan Habitat,4 BHK,27416303,84159,2032,13507,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/6619646,3.68,1,119.81
Lodha Megapolis,2 BHK,15170859,32141,1162,13329,Viman Nagar,Pune,NoBroker,https://www.nobroker.in/property/7469922,2.54,2,118.23
Lodha Megapolis,2 BHK,15170859,32141,1162,13329,Viman Nagar,Pune,99acres,https://www.99acres.com/property/1837592,2.54,2,118.23
Paranjape Haven,3 BHK,25631722,63953,1933,13319,Viman Nagar,Pune,99acres,https://www.99acres.com/property/7762536,2.99,3,118.14
